"","ID","round","phase","OB_1","OB_2","OB_3","OB_4","AS_1","AS_2","AS_3","AS_4","dwmean_1","dwmean_2","dwmean_3","dwmean_4","schemas_1","schemas_2","schemas_3","schemas_4","RT_1","RT_2","RT_3","RT_4","payoff","accuracy","performance","novelty","breakR","afterbreak","type"
"731","L1454",2,4,9,20,10,8,18,68,17,10,0.368684211,0.342724638,0.442888889,0.156262113,4,5,9,9,7.005,24.741,8.721,2.529883246,3.75,0,15,0,7,0,"L"
"732","L1454",3,5,20,2,13,14,74,3,19,24,0.307826667,0.18725,0.38765,0.37175533,9,4,9,9,24.289,1.654,8.394,10.49388325,3.5,0.5,28,0,7,0,"L"
"733","L1454",3,6,20,8,8,5,51,12,10,5,0.391461538,0.429538462,0.263727273,0.416,2,6,8,6,21.014,6.396,3.838,3.426883246,4.5,0,18,0,7,0,"L"
"734","L1454",4,7,20,4,14,3,48,3,27,3,0.352122449,0.19875,0.320892857,0.31575,6,1,2,2,17.285,1.622,10.405,2.339883246,4.25,0,17,0,7,0,"L"
"735","L1454",4,8,20,5,6,3,57,6,8,2,0.337017241,0.256285714,0.433333333,0.182294415,5,4,4,4,20.358,3.026,4.43,1.245883246,2.75,0.5,22,0,7,0,"L"
"736","L1454",5,9,20,11,12,1,60,13,27,0,0.276721311,0.322,0.387785714,0.998,6,6,6,3,18.736,5.771,11.592,1.909883246,5.75,0.5,46,0,7,0,"L"
"737","L1454",5,10,16,13,7,7,21,21,11,18,0.3595,0.334681818,0.393916667,0.384210526,7,5,9,9,10.266,9.048,5.569,8.198883246,4.75,0,19,0,7,0,"L"
"738","L1454",6,11,20,16,11,7,68,34,15,13,0.348391304,0.324085714,0.1793125,0.372142857,3,8,6,6,24.039,12.621,5.475,6.261883246,4.75,0,19,0,7,0,"L"
"739","L1454",6,12,17,7,5,7,44,8,5,8,0.357422222,0.291333333,0.270166667,0.303222222,7,5,7,9,16.552,4.633,2.324,3.494883246,5.25,0,21,0,7,0,"L"
"740","L1454",7,13,20,4,18,14,65,3,31,25,0.341136364,0.48,0.3036875,0.259230769,15,15,14,15,24.585,2.902,10.546,7.999883246,5.25,0.5,42,1,7,1,"L"
"741","L1454",7,14,19,4,5,18,70,4,5,35,0.316830986,0.1778,0.228833333,0.313774535,7,1,13,1,23.15,2.23,2.325,12.05988325,3.5,0,14,1,7,1,"L"
"742","L1454",8,15,20,6,8,17,46,5,8,32,0.327957447,0.278333333,0.433444444,0.239666667,15,12,15,15,16.053,2.823,5.101,9.413883246,5.75,0.5,46,1,7,1,"L"
"743","L1454",8,16,10,10,6,11,14,11,10,21,0.471133333,0.32375,0.354545455,0.366403784,3,8,14,7,9.126,4.758,4.634,9.914883246,4,0,16,1,7,1,"L"
"744","L1454",9,17,18,12,13,3,46,16,17,2,0.298382979,0.358823529,0.286944444,0.209294415,15,14,15,15,14.116,7.004,6.226,1.453883246,5.25,0.5,42,1,7,1,"L"
"745","L1454",9,18,16,2,13,10,37,1,18,27,0.352236842,0.452,0.452315789,0.298071429,3,7,7,7,14.711,2.075,9.624,9.074883246,5.75,0.5,46,1,7,1,"L"
"746","L1454",10,19,16,15,9,14,42,33,12,19,0.276372093,0.253764706,0.291615385,0.337,7,12,7,12,12.557,9.595,4.851,7.480883246,5.5,0,22,1,7,1,"L"
"747","L1454",10,20,19,7,11,8,49,10,17,8,0.29766,0.323272727,0.264333333,0.476666667,1,1,11,3,15.366,4.118,5.632,5.176883246,3.75,0,15,1,7,1,"L"
"748","L1454",11,21,20,12,11,8,87,19,26,8,0.234,0.3183,0.339148148,0.327431472,3,11,3,1,21.903,7.566,9.953,4.272883246,4.25,0,17,1,7,1,"L"
"749","L1454",11,22,18,10,19,11,29,13,47,24,0.2943,0.2475,0.400729167,0.41687533,15,12,15,14,9.889,4.26,21.185,11.82588325,5,0,20,1,7,1,"L"
"750","L1454",12,23,15,3,12,15,43,3,24,22,0.134,0.277,0.31576,0.175,7,7,7,3,7.129,1.997,8.985,6.267883246,5.75,0.5,46,1,7,1,"L"
"751","L1454",12,24,13,13,13,9,43,28,16,13,0.174772727,0.255724138,0.336764706,0.274705946,15,12,15,11,8.189,9.236,6.52,4.860883246,5.25,0,21,1,7,1,"L"
"752","L1454",13,25,20,3,14,3,59,2,24,3,0.366833333,0.255,0.27324,0.2925,14,14,8,14,22.245,1.794,8.596,2.459883246,2.75,0.5,22,1,7,1,"L"
"753","L1454",13,26,20,15,4,17,71,27,3,42,0.261722222,0.330392857,0.3275,0.397392634,11,13,11,1,19.11,10.702,2.558,17.91388325,3.25,0,13,1,7,1,"L"
"754","L1454",14,27,19,3,6,4,63,3,8,8,0.2851875,0.3005,0.393444444,0.440333333,11,3,3,11,18.517,2.17,3.993,5.195883246,4.5,0,18,1,7,1,"L"
"755","L1454",14,28,20,16,11,13,107,25,17,21,0.351287037,0.397230769,0.273,0.300221966,7,8,12,12,38.376,11.483,6.099,7.399883246,4.5,0,18,1,7,1,"L"
"756","L1454",15,29,20,9,12,10,63,13,13,13,0.302265625,0.363285714,0.312,0.253563089,13,13,1,1,19.376,6.099,5.569,5.078883246,2.5,0,10,1,7,1,"L"
"757","L1454",15,30,13,18,12,5,25,30,25,6,0.367807692,0.299935484,0.394192308,0.893983321,15,15,15,14,11.621,10.468,13.588,7.022883246,5.25,0.5,42,1,7,1,"L"
"758","L1454",16,31,19,5,16,7,44,4,31,19,0.375444444,0.1246,0.4373125,0.3814,12,11,1,11,16.926,1.388,15.257,8.419883246,4,0,16,1,7,1,"L"
"759","L1454",16,32,18,2,4,14,43,1,3,20,0.321931818,0.28,0.17175,0.375190476,7,3,3,3,15.631,1.295,1.123,8.297883246,5.25,0.5,42,1,7,1,"L"
"760","L1751",1,1,20,7,4,3,78,13,4,4,0.444189873,0.295285714,0.3058,0.253449381,5,5,2,5,56.16,4.134,2.09,2.765246906,4.75,0.5,38,0,8,0,"L"
"761","L1751",1,2,20,5,6,9,111,6,8,17,0.312517857,0.352142857,0.188777778,0.32984705,4,4,4,4,44.101,2.465,1.731,5.937246906,2,1,24,0,8,0,"L"
"762","L1751",2,3,20,3,9,4,111,6,13,3,0.277892857,0.223,0.410071429,0.463311727,8,8,7,9,38.783,2.527,6.239,1.885246906,3.5,0,14,0,8,0,"L"
"763","L1751",2,4,19,5,4,4,82,5,4,3,0.218795181,0.249666667,0.415,0.413,4,2,5,10,20.076,1.498,2.342,2.193246906,3.5,0,14,0,8,0,"L"
"764","L1751",3,5,18,3,15,14,35,4,21,24,0.432055556,0.593,0.311318182,0.320209876,8,3,10,10,17.316,3.557,7.426,9.020246906,3.25,0,13,0,8,0,"L"
"765","L1751",3,6,17,19,11,14,47,46,23,17,0.363,0.30006383,0.306791667,0.320624828,6,4,5,9,19.78,15.46,8.065,6.534246906,4.25,0,17,0,8,0,"L"
"766","L1751",4,7,9,10,11,6,26,19,16,8,0.332814815,0.19815,0.179823529,0.245249656,5,9,7,5,9.906,3.994,3.057,2.207246906,5,0,20,0,8,0,"L"
"767","L1751",4,8,19,5,5,7,89,5,9,14,0.276155556,0.327833333,0.2497,0.189266667,2,3,3,2,26.957,3.229,3.324,3.782246906,4.5,0,18,0,8,0,"L"
"768","L1751",5,9,17,3,5,5,53,2,15,11,0.353351852,1.212,0.3021875,0.197520576,4,4,4,10,19.672,3.636,4.835,2.400246906,2.25,0.5,18,0,8,0,"L"
"769","L1751",5,10,7,12,8,5,25,20,12,8,0.260346154,0.262952381,0.243615385,0.246111111,5,1,1,1,8.066,5.958,3.697,2.807246906,3.5,0.5,28,0,8,0,"L"
"770","L1751",6,11,16,10,7,15,39,9,13,20,0.2347,0.3432,0.381142857,0.238678424,5,5,5,1,10.328,3.697,5.336,5.044246906,4.5,0.5,36,0,8,0,"L"
"771","L1751",6,12,18,2,5,5,38,1,6,5,0.398025641,1.3655,0.407857143,0.299,3,8,10,3,15.787,3.433,3.025,2.595246906,3.75,0,15,0,8,0,"L"
"772","L1751",7,13,18,6,11,7,58,10,21,15,0.241898305,0.275272727,0.249590909,0.295077932,7,8,7,2,14.928,3.433,6.926,4.815246906,4.5,0,18,0,8,0,"L"
"773","L1751",7,14,11,4,8,8,33,20,18,7,0.148647059,0.156857143,0.168157895,0.155405863,6,6,1,1,7.222,3.294,3.632,2.306246906,4.5,0,18,0,8,0,"L"
"774","L1751",8,15,10,14,14,3,18,13,18,2,0.363736842,0.299714286,0.216842105,0.739082302,13,13,13,13,7.582,4.227,4.541,2.888246906,2,1,24,1,8,1,"L"
"775","L1751",8,16,8,4,8,15,21,4,9,26,0.289318182,0.412,0.2059,0.262823959,12,11,11,11,7.737,2.59,2.808,8.157246906,4.25,0.5,34,1,8,1,"L"
"776","L1751",9,17,20,5,5,9,47,4,4,19,0.403333333,0.546,0.4056,0.237012345,13,13,12,1,20.888,2.964,2.527,5.176246906,3,0,12,1,8,1,"L"
"777","L1751",9,18,16,5,11,5,30,6,13,4,0.223419355,0.276428571,0.246214286,0.3588,11,14,8,15,7.129,2.2,3.541,2.057246906,3.75,0,15,1,8,1,"L"
"778","L1751",10,19,20,9,8,3,58,10,10,2,0.261762712,0.300727273,0.265090909,0.541748969,3,8,8,8,15.444,4.072,3.4,1.969246906,2.75,0.5,22,1,8,1,"L"
"779","L1751",10,20,16,9,8,5,28,9,14,8,0.246827586,0.3791,0.191333333,0.130694101,13,7,13,13,7.158,4.29,2.87,1.611246906,3,0.5,24,1,8,1,"L"
"780","L1751",11,21,15,9,14,14,24,9,21,17,0.49548,0.3462,0.293590909,0.371569273,11,13,14,11,12.418,3.634,6.459,6.750246906,3.25,0,13,1,8,1,"L"
"781","L1751",11,22,20,5,5,6,55,6,4,6,0.397839286,0.175714286,0.3526,0.341,8,7,7,3,22.341,1.574,2.262,2.544246906,4.75,0,19,1,8,1,"L"
"782","L1751",12,23,14,7,7,6,21,11,10,10,0.278681818,0.258666667,0.351727273,0.232545455,11,15,12,15,7.286,3.104,3.869,3.406246906,5.25,0,21,1,8,1,"L"
"783","L1751",12,24,17,9,13,4,34,12,16,4,0.311085714,0.428461538,0.295470588,0.4336,7,7,7,14,11.387,6.6,6.161,3.348246906,5.25,0.5,42,1,8,1,"L"
"784","L1751",13,25,12,8,12,14,19,9,16,24,0.28635,0.3803,0.249529412,0.25896,14,14,14,7,7.317,4.196,4.804,6.793246906,3.75,0.5,30,1,8,1,"L"
"785","L1751",13,26,17,2,9,13,36,1,10,14,0.332216216,1.483,0.266545455,0.398683127,15,1,12,13,12.292,3.199,4.461,6.011246906,4,0,16,1,8,1,"L"
"786","L1751",14,27,11,5,17,3,19,8,21,2,0.42585,0.223666667,0.4645,0.556666667,15,15,15,8,9.219,3.104,10.889,2.568246906,5,0.5,40,1,8,1,"L"
"787","L1751",14,28,7,7,9,5,11,9,9,10,0.48875,0.1887,0.3574,0.197386082,11,11,11,11,5.897,2.263,3.964,2.436246906,4,1,48,1,8,1,"L"
"788","L1751",15,29,14,20,11,10,21,37,15,9,0.304227273,0.356315789,0.3510625,0.327224691,12,1,12,8,6.693,14.102,6.584,3.303246906,3.75,0,15,1,8,1,"L"
"789","L1751",15,30,11,10,3,4,21,14,3,5,0.372318182,0.418133333,0.4445,0.383041151,15,13,2,3,8.315,7.005,2.496,2.906246906,4.25,0,17,1,8,1,"L"
"790","L1751",16,31,9,7,13,5,26,9,18,8,0.254222222,0.1671,0.255368421,0.322249656,11,11,11,3,6.864,2.106,4.883,2.900246906,4.25,0.5,34,1,8,1,"L"
"791","L1751",16,32,14,6,5,5,22,7,5,6,0.236,0.429,0.343166667,0.376571429,2,12,2,2,5.538,3.432,2.996,3.961246906,4.25,0.5,34,1,8,1,"L"
"792","L1751",17,33,12,4,11,16,38,5,11,33,0.252897436,0.460166667,0.278166667,0.279654321,1,13,11,3,10.031,2.792,3.37,9.539246906,3.5,0,14,1,8,1,"L"
"793","L1751",17,34,9,14,8,5,12,21,9,4,0.357461538,0.302863636,0.5102,0.715649381,12,12,12,15,5.35,7.129,5.742,4.046246906,5.25,0.5,42,1,8,1,"L"
"794","Lc1003",1,1,20,6,6,20,175,9,8,138,0.214318182,0.1763,0.296555556,0.328780514,5,10,7,5,61.917,1.763,2.87,52.86449151,4.75,0,19,0,7,0,"Lc"
"795","Lc1003",1,2,20,7,11,12,87,7,29,21,0.267625,0.271125,0.1909,0.46820416,1,1,9,1,33.493,2.169,5.896,12.50049151,3.25,0.5,26,0,7,0,"Lc"
"796","Lc1003",2,3,20,6,4,6,85,9,4,6,0.302744186,0.2356,0.2186,0.240641644,1,1,1,6,30.045,2.356,1.093,1.684491511,3.75,0.5,30,0,7,0,"Lc"
"797","Lc1003",2,4,19,7,7,4,82,8,16,3,0.27686747,0.192444444,0.182588235,0.245122878,3,10,10,10,24.788,1.732,3.104,0.980491511,3.5,0.5,28,0,7,0,"Lc"
"798","Lc1003",3,5,20,6,5,2,107,9,6,1,0.246287037,0.1888,0.158142857,0.437,4,5,5,6,29.656,1.888,1.107,1.112491511,4.5,0,18,0,7,0,"Lc"
"799","Lc1003",3,6,20,3,8,3,69,4,8,3,0.340328571,0.2684,0.199333333,0.202372878,9,1,1,7,25.382,1.342,1.825,0.809491511,4,0,16,0,7,0,"Lc"
"800","Lc1003",4,7,20,4,3,2,100,4,4,1,0.219811881,0.3652,0.3746,0.384245755,4,4,9,4,26.613,1.826,1.873,0.768491511,2.5,0.5,20,0,7,0,"Lc"
"801","Lc1003",4,8,20,5,2,6,189,5,2,6,0.308642105,0.153333333,0.244333333,0.149784502,6,2,2,2,63.68,0.92,0.733,1.063491511,4.5,0.5,36,0,7,0,"Lc"
"802","Lc1003",5,9,20,8,2,16,199,9,1,44,0.35101,0.2169,0.452,0.472544256,9,9,6,4,76.846,2.309,2.231,22.95049151,4,0,16,0,7,0,"Lc"
"803","Lc1003",5,10,20,7,4,4,73,10,10,4,0.311351351,0.456727273,0.388636364,0.212,10,8,8,7,26.349,6.724,4.836,1.667491511,3.25,0,13,0,7,0,"Lc"
"804","Lc1003",6,11,13,3,2,3,103,6,1,3,0.264471154,0.142714286,0.187,0.352122878,9,9,7,10,33.946,0.999,1.029,2.173491511,4.25,0,17,0,7,0,"Lc"
"805","Lc1003",6,12,19,4,4,5,96,4,3,7,0.364628866,0.2466,0.453,0.04825,6,6,6,5,38.61,2.294,1.844,1.725491511,5.75,0.5,46,0,7,0,"Lc"
"806","Lc1003",7,13,20,1,4,2,85,0,3,1,0.376569767,0.967,0.19925,0.1785,10,10,10,6,35.802,1.607,1.499,0.799491511,3.75,0.5,30,0,7,1,"Lc"
"807","Lc1003",7,14,20,3,2,3,183,3,1,4,0.311331522,0.30425,0.694,0.2058,1,1,1,1,58.251,1.639,1.388,1.504491511,3,1,36,0,7,1,"Lc"
"808","Lc1003",8,15,20,4,3,4,133,6,2,6,0.378007463,0.176,0.265333333,0.129285714,9,9,1,9,51.637,1.793,0.796,0.998491511,3.75,0.5,30,0,7,1,"Lc"
"809","Lc1003",8,16,20,4,2,3,75,4,1,3,0.282026316,0.212,0.5455,0.364122878,2,2,2,2,23.29,1.763,1.934,1.955491511,4,1,48,0,7,1,"Lc"
"810","Lc1003",9,17,20,4,3,3,146,3,3,2,0.303829932,0.19125,0.19125,0.234,7,7,7,5,46.395,1.529,1.607,1.378491511,5.75,0.5,46,0,7,1,"Lc"
"811","Lc1003",9,18,20,2,1,9,144,1,0,28,0.253144828,0.2965,0.468,0.197844535,3,2,1,6,37.862,1.467,1.435,7.593491511,4.5,0,18,0,7,1,"Lc"
"812","Lc1003",10,19,20,2,5,4,57,1,8,3,0.387017241,0.382,0.195888889,0.217372878,3,3,3,3,26.145,1.919,2.231,0.869491511,5,1,60,0,7,1,"Lc"
"813","Lc1003",10,20,20,14,20,12,80,27,84,21,0.333777778,0.417892857,0.384317647,0.286385978,7,7,5,7,29.156,14.181,34.804,9.200491511,5.75,0.5,46,0,7,1,"Lc"
"814","Lc1003",11,21,20,3,3,1,83,2,3,0,0.324607143,0.421333333,0.38225,0.593,10,6,4,6,29.14,1.872,1.826,1.229491511,4.25,0,17,0,7,1,"Lc"
"815","Lc1003",11,22,19,1,1,1,62,0,0,0,0.299634921,0.437,0.421,0.218491511,9,7,7,7,21.013,1.31,1.123,0.718491511,5.5,0.5,44,0,7,1,"Lc"
"816","Lc1003",12,23,17,3,4,3,60,3,3,4,0.167262295,0.148,0.18325,0.0998,4,3,3,6,15.054,1.498,1.326,0.783491511,4.5,0,18,0,7,1,"Lc"
"817","Lc1003",12,24,19,4,3,2,75,3,2,1,0.189855263,0.25075,0.280666667,0.214745755,9,5,8,9,15.148,1.997,0.842,0.429491511,3.75,0,15,0,7,1,"Lc"
"818","Lc1003",13,25,19,10,7,7,41,15,12,9,0.413809524,0.3265625,0.317923077,0.420049151,6,9,6,5,20.438,6.098,5.304,4.855491511,5.25,0,21,0,7,1,"Lc"
"819","Lc1003",13,26,16,7,5,7,34,8,5,8,0.375257143,0.284111111,0.2575,0.173333333,3,1,1,3,13.432,3.931,2.356,2.577491511,4,0,16,0,7,1,"Lc"
"820","Lc1003",14,27,19,4,1,4,52,4,0,3,0.241943396,0.1872,0.499,0.184622878,6,6,6,6,13.291,1.498,0.67,0.926491511,6,1,72,0,7,1,"Lc"
"821","Lc1003",14,28,20,5,6,14,68,5,6,17,0.366028986,0.254833333,0.131571429,0.3155,7,7,3,3,26.614,2.433,1.42,5.979491511,5.5,0,22,0,7,1,"Lc"
"822","Lc1003",15,29,20,3,4,2,67,2,4,1,0.342514706,0.327666667,0.2308,0.312,6,8,2,8,24.555,1.607,1.419,1.506491511,3.5,0,14,0,7,1,"Lc"
"823","Lc1003",15,30,19,6,2,3,37,6,2,4,0.367842105,0.314285714,0.197666667,0.133498302,7,1,7,1,16.988,2.855,1.638,1.400491511,4.5,0,18,0,7,1,"Lc"
"824","Lc1049",1,1,20,5,8,3,91,6,9,3,0.182271739,0.247428571,0.2357,0.27275,6,4,4,10,48.952,2.106,2.965,1.3853208,3.25,0,13,0,7,0,"Lc"
"825","Lc1049",1,2,16,3,4,17,46,2,6,27,0.166276596,0.156,0.209428571,0.258011457,8,1,8,8,11.482,1.17,1.466,8.2883208,2.25,0.5,18,0,7,0,"Lc"
"826","Lc1049",2,3,20,3,3,3,77,2,3,2,0.272217949,0.322,0.1755,0.311106933,10,10,3,3,23.881,1.357,1.201,1.4323208,4,0,16,0,7,0,"Lc"
"827","Lc1049",2,4,18,3,1,5,59,4,0,8,0.2225,0.1808,0.359,0.155702311,5,5,5,2,15.834,1.497,0.593,1.8073208,4.75,0.5,38,0,7,0,"Lc"
"828","Lc1049",3,5,17,6,20,8,39,5,66,12,0.2913,0.348333333,0.440746269,0.224716985,7,7,5,7,15.055,2.526,30.279,8.4913208,5.75,0.5,46,0,7,0,"Lc"
"829","Lc1049",3,6,17,4,2,9,40,4,1,9,0.362219512,0.1592,0.2335,0.33893208,6,3,6,9,16.817,0.999,0.967,3.5913208,5.25,0,21,0,7,0,"Lc"
"830","Lc1049",4,7,20,2,2,18,84,1,1,27,0.246682353,0.2965,0.32,0.379047171,2,2,7,7,22.59,1.061,1.17,11.8463208,5,0,20,0,7,0,"Lc"
"831","Lc1049",4,8,18,4,1,2,101,3,0,1,0.220392157,0.16775,0.562,0.2495,8,8,8,10,24.134,0.765,1.17,0.5943208,2.25,0.5,18,0,7,0,"Lc"
"832","Lc1049",5,9,20,3,3,3,150,3,2,4,0.285642384,0.23775,0.203,0.1932,5,6,5,8,45.737,1.622,1.203,1.3753208,4.5,0,18,0,7,0,"Lc"
"833","Lc1049",5,10,20,1,2,5,108,0,1,5,0.262908257,0.436,0.179,0.164220133,4,9,9,9,31.544,1.108,0.857,1.1563208,3.5,0.5,28,0,7,0,"Lc"
"834","Lc1049",6,11,20,4,1,4,111,6,0,3,0.2771875,0.091285714,0.593,0.16,7,3,10,3,34.601,1.201,0.593,0.8313208,4.75,0,19,0,7,0,"Lc"
"835","Lc1049",6,12,20,2,2,3,95,1,1,3,0.322260417,0.1645,0.4385,0.366,1,1,6,1,32.449,1.154,1.435,2.0603208,3.75,0.5,30,0,7,0,"Lc"
"836","Lc1049",7,13,20,3,2,4,184,5,2,3,0.294545946,0.176833333,0.203,0.2873302,8,5,5,5,57.876,1.763,1.045,1.1493208,4.25,0.5,34,0,7,1,"Lc"
"837","Lc1049",7,14,19,1,2,3,62,0,1,2,0.221111111,0.408,0.335,0.184106933,4,4,4,4,15.413,0.874,0.67,0.5523208,2,1,24,0,7,1,"Lc"
"838","Lc1049",8,15,20,2,3,6,118,2,2,7,0.291420168,0.156,0.244333333,0.193125,7,7,8,10,35.443,1.123,1.233,2.3923208,4.25,0,17,0,7,1,"Lc"
"839","Lc1049",8,16,20,2,4,4,162,1,5,4,0.31993865,0.4365,0.109,0.26126416,1,9,6,6,53.868,1.497,1.233,1.3063208,4.75,0,19,0,7,1,"Lc"
"840","Lc1049",9,17,20,1,2,3,82,0,1,2,0.377228916,0.406,0.468,0.214106933,5,5,5,5,33.571,0.764,1.311,0.6423208,5,1,60,0,7,1,"Lc"
"841","Lc1049",9,18,20,3,9,4,94,2,17,7,0.332368421,0.228666667,0.208888889,0.2091651,3,4,7,7,32.339,1.467,4.523,2.5163208,4.75,0,19,0,7,1,"Lc"
"842","Lc1049",10,19,20,4,3,3,71,6,3,2,0.275319444,0.122571429,0.1995,0.242440267,3,3,7,2,21.356,1.592,1.341,1.1793208,5,0,20,0,7,1,"Lc"
"843","Lc1049",10,20,20,2,4,7,157,1,7,8,0.280778481,0.266,0.259375,0.263555556,6,6,10,6,45.864,1.178,2.722,3.1613208,5.25,0.5,42,0,7,1,"Lc"
"844","Lc1049",11,21,20,3,4,13,86,9,6,21,0.295333333,0.0827,0.071571429,0.302772727,3,9,3,7,25.772,0.827,1.575,7.4673208,5,0,20,0,7,1,"Lc"
"845","Lc1049",11,22,20,2,8,8,215,1,11,9,0.261097222,0.3975,0.197583333,0.21173208,6,6,5,6,56.816,1.466,2.933,2.6793208,5.75,0.5,46,0,7,1,"Lc"
"846","Lc1049",12,23,12,2,6,8,19,1,9,9,0.30725,0.1795,0.0937,0.33863208,3,2,3,1,8.829,1.092,1.264,3.8233208,4.25,0,17,0,7,1,"Lc"
"847","Lc1049",12,24,20,4,2,2,68,3,1,2,0.310884058,0.1485,0.195,0.223666667,7,5,7,5,21.793,1.435,0.889,1.2843208,5.5,0,22,0,7,1,"Lc"
"848","Lc1049",13,25,20,2,18,5,119,1,44,5,0.291875,0.2495,0.321711111,0.379553467,6,6,4,6,36.536,0.998,15.023,3.0413208,5,0.5,40,0,7,1,"Lc"
"849","Lc1049",13,26,20,2,19,8,69,1,54,13,0.300857143,0.265,0.324509091,0.345451486,7,2,8,7,21.122,1.202,18.44,5.9903208,4.5,0,18,0,7,1,"Lc"
"850","Lc1049",14,27,19,1,1,1,35,0,0,0,0.430722222,0.562,1.831,1.0253208,3,3,3,3,16.457,1.233,2.237,1.0253208,5,1,60,0,7,1,"Lc"
"851","Lc1049",14,28,20,2,2,6,264,3,1,10,0.310184906,0.1755,0.265,0.245210982,7,7,7,7,84.834,0.702,0.982,3.2593208,6,1,72,0,7,1,"Lc"
"852","Lc1049",15,29,16,4,12,19,28,3,19,121,0.373137931,0.2495,0.18255,0.301360656,5,8,5,7,12.553,1.201,4.946,38.0553208,4.5,0,18,0,7,1,"Lc"
"853","Lc1049",15,30,17,8,4,6,70,9,4,8,0.197056338,0.4149,0.44,0.179924533,6,6,3,4,17.16,4.852,3.105,2.2123208,4.75,0,19,0,7,1,"Lc"
"854","Lc1086",1,1,20,3,2,18,314,3,2,59,0.234606349,0.22225,0.301666667,0.204497125,1,1,1,4,95.301,0.889,0.905,14.82782747,2.75,0.5,22,0,7,0,"Lc"
"855","Lc1086",1,2,20,2,2,2,202,1,1,1,0.299477833,0.3355,0.382,0.351413736,9,9,6,9,68.25,0.671,0.764,0.702827473,4.5,0.5,36,0,7,0,"Lc"
"856","Lc1086",2,3,17,2,3,4,73,1,3,3,0.163378378,0.429,0.234,0.352956868,2,10,7,10,15.818,0.858,0.936,1.411827473,4,0,16,0,7,0,"Lc"
"857","Lc1086",2,4,20,5,2,3,157,5,2,2,0.295025316,0.145666667,0.265,0.467942491,8,8,8,8,46.675,0.874,0.795,1.403827473,2,1,24,0,7,0,"Lc"
"858","Lc1086",3,5,20,4,6,2,126,3,7,1,0.238417323,0.31575,0.132625,0.472913736,4,3,3,9,30.31,1.263,1.061,0.945827473,4,0,16,0,7,0,"Lc"
"859","Lc1086",3,6,20,6,2,4,150,6,2,5,0.224178808,0.115857143,0.218666667,0.152637912,8,5,10,10,33.992,0.811,0.656,0.915827473,3.25,0,13,0,7,0,"Lc"
"860","Lc1086",4,7,20,2,2,3,90,1,1,2,0.258318681,0.351,0.3515,0.188275824,2,6,2,3,23.603,0.702,0.734,0.564827473,4.75,0,19,0,7,0,"Lc"
"861","Lc1086",4,8,20,3,2,2,64,2,2,1,0.202615385,0.232666667,0.208,0.278413736,9,9,9,9,13.201,0.698,0.624,0.556827473,4,1,48,0,7,0,"Lc"
"862","Lc1086",5,9,20,4,3,1,129,3,2,0,0.279338462,0.34325,0.364333333,0.552827473,6,6,6,6,38.827,1.373,1.093,0.552827473,6,1,72,0,7,0,"Lc"
"863","Lc1086",5,10,20,4,2,4,114,5,3,5,0.259495652,0.1275,0.18325,0.137971245,2,2,4,10,30.544,0.765,0.733,0.827827473,3.25,0,13,0,7,0,"Lc"
"864","Lc1086",6,11,20,4,4,4,100,3,3,3,0.234465347,0.234,0.17525,0.173956868,10,10,10,10,23.712,0.936,0.701,0.695827473,3,1,36,0,7,0,"Lc"
"865","Lc1086",6,12,18,2,4,1,60,1,6,0,0.306114754,0.4835,0.171571429,0.651827473,1,9,8,9,18.783,0.967,1.201,0.651827473,3.25,0,13,0,7,0,"Lc"
"866","Lc1086",7,13,18,3,3,3,85,4,5,2,0.220267442,0.212,0.161333333,0.218942491,6,9,6,6,20.016,1.06,0.968,0.687827473,5.5,0.5,44,0,7,1,"Lc"
"867","Lc1086",7,14,18,3,5,3,166,3,6,2,0.239125749,0.2145,0.129428571,0.234275824,10,3,4,7,40.903,0.858,0.906,0.702827473,4,0,16,0,7,1,"Lc"
"868","Lc1086",8,15,15,4,5,1,30,4,4,0,0.314483871,0.1404,0.159,0.539827473,3,8,7,7,9.922,0.702,0.795,0.539827473,4.75,0,19,0,7,1,"Lc"
"869","Lc1086",8,16,14,4,2,4,33,3,2,3,1.038294118,0.16775,0.280666667,0.179706868,6,6,6,9,35.334,0.671,0.842,0.718827473,5.5,0.5,44,0,7,1,"Lc"
"870","Lc1086",9,17,19,1,4,2,102,0,6,1,0.238087379,0.593,0.133714286,0.216913736,7,7,5,5,25.35,0.593,0.936,0.433827473,5.5,0,22,0,7,1,"Lc"
"871","Lc1086",9,18,20,2,3,4,249,2,3,4,0.210312,0.166333333,0.1335,0.244165495,9,9,9,6,63.275,0.608,0.593,1.220827473,4.5,0.5,36,0,7,1,"Lc"
"872","Lc1086",10,19,19,6,3,6,71,5,2,6,0.346236111,0.322333333,0.468,0.233975353,3,3,3,3,25.069,1.934,1.404,1.637827473,5,1,60,0,7,1,"Lc"
"873","Lc1086",10,20,20,3,2,1,41,2,1,0,0.3235,0.218333333,0.265,0.449827473,9,9,9,9,13.821,0.655,0.53,0.449827473,4,1,48,0,7,1,"Lc"
"874","Lc1086",11,21,17,3,3,3,43,2,2,2,0.201045455,0.192333333,0.244333333,0.195609158,9,9,9,9,8.924,0.577,0.733,0.586827473,4,1,48,0,7,1,"Lc"
"875","Lc1086",11,22,20,19,1,1,72,63,0,0,0.242082192,0.3436875,0.39,0.562827473,4,3,3,3,18.813,21.996,0.39,0.562827473,4.25,0.5,34,0,7,1,"Lc"
