SPRING-x	SPRING-y	Annotation
415.552	852.192	Undifferentiated
591.384	-219.35	Undifferentiated
231.227	-236.483	Undifferentiated
446.827	43.114	Undifferentiated
81.679	754.697	Undifferentiated
469.184	82.558	Undifferentiated
434.914	-472.886	Undifferentiated
232.475	-387.403	Undifferentiated
1334.886	-126.181	Undifferentiated
-1141.185	294.119	Undifferentiated
1874.145	-78.53	Monocyte
1739.785	-61.573	Monocyte
407.015	813.995	Undifferentiated
847.205	1642.529	Undifferentiated
-1175.178	508.564	Undifferentiated
709.038	93.158	Undifferentiated
193.153	179.184	Undifferentiated
875.131	237.607	Undifferentiated
363.891	-645.515	Undifferentiated
-237.641	204.127	Undifferentiated
-70.647	499.977	Undifferentiated
281.386	-188.919	Undifferentiated
542.609	-723.657	Undifferentiated
108.766	514.429	Undifferentiated
346.733	336.448	Undifferentiated
288.752	-272.885	Undifferentiated
777.055	-150.675	Undifferentiated
1137.516	-50.563	Undifferentiated
280.589	-387.98	Undifferentiated
-694.05	247.568	Undifferentiated
408.747	130.992	Undifferentiated
1540.147	-73.595	Monocyte
-234.946	267.047	Undifferentiated
179.262	-205.756	Undifferentiated
955.024	-1645.944	Neutrophil
813.748	1471.194	Lymphoid
511.448	12.155	Undifferentiated
-791.319	438.557	Undifferentiated
811.489	-203.259	Undifferentiated
180.05	436.164	Undifferentiated
-116.977	417.238	Undifferentiated
213.673	61.949	Undifferentiated
287.349	359.913	Undifferentiated
28.203	295.859	Undifferentiated
576.899	-705.255	Undifferentiated
-10.26	372.217	Undifferentiated
1564.867	-276.456	Monocyte
1589.34	13.602	Monocyte
2030.833	-221.201	Monocyte
120.072	516.576	Undifferentiated
-55.023	667.897	Undifferentiated
2678.698	320.933	Monocyte
2578.942	-12.104	Monocyte
2377.628	-128.827	Monocyte
-96.886	965.963	Undifferentiated
2640.207	486.837	Monocyte
612.686	-56.437	Undifferentiated
-153.575	1078.343	Undifferentiated
127.164	68.355	Undifferentiated
70.067	447.149	Undifferentiated
346.627	188.344	Undifferentiated
440.804	480.792	Undifferentiated
875.864	-246.003	Undifferentiated
547.241	633.342	Undifferentiated
1089.587	-159.293	Undifferentiated
-72.277	626.301	Undifferentiated
746.037	-1527.0	Neutrophil
700.201	-567.143	Undifferentiated
451.868	36.15	Undifferentiated
563.439	261.145	Undifferentiated
174.488	35.724	Undifferentiated
-230.018	954.251	Undifferentiated
92.107	62.797	Undifferentiated
450.164	1169.92	Undifferentiated
609.99	27.59	Undifferentiated
2676.416	314.959	Monocyte
-139.415	426.536	Undifferentiated
-631.802	77.766	Undifferentiated
151.611	327.526	Undifferentiated
482.076	-263.972	Undifferentiated
-1044.763	-1268.204	Baso
-327.367	789.775	Undifferentiated
-727.775	-421.725	Undifferentiated
195.893	361.277	Undifferentiated
245.797	-36.131	Undifferentiated
100.199	1233.478	Undifferentiated
411.349	-783.443	Undifferentiated
-617.781	83.918	Undifferentiated
-1136.435	427.344	Undifferentiated
163.173	-324.149	Undifferentiated
-379.538	127.77	Undifferentiated
-914.153	385.594	Undifferentiated
-93.246	695.411	Undifferentiated
650.985	371.701	Undifferentiated
400.124	-764.48	Undifferentiated
656.531	-1401.502	Neutrophil
271.813	798.815	Undifferentiated
-34.38	705.792	Undifferentiated
2449.885	-772.845	Undifferentiated
-398.099	-814.59	Undifferentiated
2473.395	59.273	Monocyte
-1310.792	-563.08	Mast
-159.978	945.601	Undifferentiated
1113.702	-188.464	Undifferentiated
55.503	362.406	Undifferentiated
65.213	-75.03	Undifferentiated
-1164.501	505.321	Undifferentiated
485.647	-143.227	Undifferentiated
616.921	-149.053	Undifferentiated
1866.316	-162.403	Monocyte
346.831	504.194	Undifferentiated
1447.1	8.262	Undifferentiated
-1151.378	524.2	Undifferentiated
-1344.542	552.357	Meg
372.498	-141.642	Undifferentiated
135.571	183.477	Undifferentiated
1885.825	-219.288	Monocyte
258.298	-309.939	Undifferentiated
1986.941	-180.807	Monocyte
811.244	1645.409	Undifferentiated
2662.658	238.933	Monocyte
479.035	330.314	Undifferentiated
860.913	-120.14	Undifferentiated
177.259	-126.785	Undifferentiated
223.358	2.654	Undifferentiated
280.111	-155.103	Undifferentiated
342.156	-45.421	Undifferentiated
250.04	454.48	Undifferentiated
449.273	-16.278	Undifferentiated
287.111	215.602	Undifferentiated
303.919	-23.929	Undifferentiated
434.862	-1145.397	Neutrophil
-85.518	888.523	Undifferentiated
-752.26	-696.272	Baso
1942.266	-156.108	Monocyte
184.6	-332.789	Undifferentiated
1928.958	-139.995	Monocyte
528.763	257.128	Undifferentiated
895.471	-1535.598	Neutrophil
926.605	-141.91	Undifferentiated
563.955	1237.591	Undifferentiated
2507.298	140.496	Monocyte
489.197	256.937	Undifferentiated
850.542	1508.901	Lymphoid
196.521	143.055	Undifferentiated
1133.344	57.116	Undifferentiated
170.384	-283.277	Undifferentiated
523.158	-1165.434	Neutrophil
-61.814	208.348	Undifferentiated
546.181	-272.176	Undifferentiated
84.524	-116.297	Undifferentiated
24.706	363.551	Undifferentiated
299.772	-226.877	Undifferentiated
473.012	-429.029	Undifferentiated
306.235	-867.302	Undifferentiated
591.27	-212.388	Undifferentiated
610.457	279.393	Undifferentiated
205.449	-588.552	Undifferentiated
-593.662	361.204	Undifferentiated
-999.416	369.395	Undifferentiated
1565.107	-55.104	Monocyte
1293.95	-1.939	Undifferentiated
-168.186	908.749	Undifferentiated
1221.62	-2103.88	Neutrophil
81.751	-198.793	Undifferentiated
-909.369	-710.067	Baso
247.143	168.557	Undifferentiated
561.499	1174.563	Undifferentiated
145.909	493.865	Undifferentiated
294.104	-397.478	Undifferentiated
290.752	-779.577	Undifferentiated
646.386	204.879	Undifferentiated
443.723	809.481	Undifferentiated
228.697	-142.167	Undifferentiated
762.962	-63.377	Undifferentiated
571.651	190.574	Undifferentiated
333.977	752.95	Undifferentiated
-1119.064	438.704	Undifferentiated
-30.967	557.66	Undifferentiated
612.214	153.9	Undifferentiated
-21.245	163.525	Undifferentiated
513.406	-232.213	Undifferentiated
2872.563	241.534	Monocyte
602.608	-1376.151	Neutrophil
710.051	250.412	Undifferentiated
1950.403	-119.042	Monocyte
896.2	1627.87	Lymphoid
929.464	1549.606	Lymphoid
2598.809	215.748	Monocyte
263.204	-431.089	Undifferentiated
-513.878	632.446	Undifferentiated
-67.942	700.952	Undifferentiated
376.286	-275.991	Undifferentiated
521.547	-294.482	Undifferentiated
661.575	234.274	Undifferentiated
203.194	-444.896	Undifferentiated
797.808	-1671.298	Neutrophil
171.075	-318.401	Undifferentiated
-886.145	-712.22	Baso
675.788	-94.528	Undifferentiated
321.315	-675.289	Undifferentiated
2437.62	-244.834	Monocyte
218.531	-196.227	Undifferentiated
2381.331	5.354	Monocyte
129.314	-310.228	Undifferentiated
466.045	-56.886	Undifferentiated
-1883.019	-1005.359	Mast
300.61	-560.698	Undifferentiated
787.403	802.703	Undifferentiated
50.428	667.114	Undifferentiated
533.842	-256.744	Undifferentiated
636.504	69.06	Undifferentiated
481.426	87.47	Undifferentiated
1269.146	-7.728	Undifferentiated
2201.692	-68.775	Monocyte
1293.225	-19.545	Undifferentiated
2311.567	-122.153	Monocyte
443.349	249.589	Undifferentiated
2478.907	-15.646	Monocyte
513.477	1115.819	Undifferentiated
119.931	-20.71	Undifferentiated
562.808	-1077.048	Neutrophil
2660.618	208.606	Monocyte
582.598	-1132.062	Neutrophil
1004.258	-51.395	Undifferentiated
272.769	278.003	Undifferentiated
561.474	-295.276	Undifferentiated
283.848	-482.914	Undifferentiated
438.589	68.745	Undifferentiated
-1259.513	520.186	Undifferentiated
396.428	590.373	Undifferentiated
151.192	-266.881	Undifferentiated
478.484	79.406	Undifferentiated
-1008.237	476.222	Undifferentiated
332.721	-454.996	Undifferentiated
-1201.974	448.95	Undifferentiated
-155.55	749.849	Undifferentiated
1398.943	-309.015	Monocyte
597.526	-1331.049	Neutrophil
1946.662	-206.567	Monocyte
-497.311	-107.835	Undifferentiated
2139.212	-146.26	Monocyte
779.091	-146.163	Undifferentiated
2501.305	-1973.745	Neutrophil
622.423	1188.028	Undifferentiated
-19.574	642.153	Undifferentiated
908.688	-1864.193	Neutrophil
273.838	-691.032	Undifferentiated
170.849	275.194	Undifferentiated
-36.968	854.123	Undifferentiated
515.151	-272.528	Undifferentiated
-1027.72	468.509	Undifferentiated
-12.047	489.697	Undifferentiated
92.732	28.398	Undifferentiated
399.514	236.181	Undifferentiated
33.341	301.987	Undifferentiated
942.639	1580.821	Lymphoid
-839.361	8.283	Undifferentiated
489.67	-734.046	Undifferentiated
2087.393	-77.801	Monocyte
1888.96	9.347	Monocyte
2967.375	467.617	Monocyte
-948.807	-926.242	Baso
-568.987	661.943	Undifferentiated
-1.252	332.955	Undifferentiated
115.687	-269.659	Undifferentiated
-1899.611	-1008.269	Mast
955.514	63.279	Undifferentiated
-224.714	1000.159	Undifferentiated
-489.541	-251.794	Undifferentiated
28.251	210.095	Undifferentiated
269.688	211.288	Undifferentiated
75.869	-158.477	Undifferentiated
646.779	-53.061	Undifferentiated
653.351	500.876	Undifferentiated
391.256	158.595	Undifferentiated
336.731	425.017	Undifferentiated
171.978	-107.706	Undifferentiated
2643.216	3.673	Monocyte
213.544	-647.833	Undifferentiated
380.699	263.495	Undifferentiated
448.312	-560.182	Undifferentiated
49.894	404.39	Undifferentiated
854.334	1657.182	Lymphoid
2332.853	67.212	Monocyte
392.013	-363.784	Undifferentiated
397.154	-595.172	Undifferentiated
474.37	-394.596	Undifferentiated
1446.563	-86.483	Undifferentiated
112.027	209.692	Undifferentiated
291.463	-193.549	Undifferentiated
-63.734	648.596	Undifferentiated
356.875	-1026.027	Neutrophil
191.839	201.362	Undifferentiated
609.045	-1276.563	Neutrophil
-1201.225	266.937	Undifferentiated
158.975	-43.957	Undifferentiated
40.522	193.771	Undifferentiated
1263.971	-235.559	Undifferentiated
163.122	-433.188	Undifferentiated
2410.417	122.425	Monocyte
827.991	1398.083	Undifferentiated
2477.874	-397.332	Monocyte
-93.509	556.213	Undifferentiated
569.975	-496.921	Undifferentiated
14.385	435.441	Undifferentiated
-216.939	431.246	Undifferentiated
442.929	1037.562	Undifferentiated
254.304	7.656	Undifferentiated
136.466	-349.381	Undifferentiated
234.155	494.306	Undifferentiated
293.475	6.63	Undifferentiated
83.765	257.028	Undifferentiated
585.041	297.975	Undifferentiated
1743.105	-59.128	Monocyte
2017.001	-128.125	Monocyte
568.601	-466.421	Undifferentiated
779.034	-259.707	Undifferentiated
-104.325	692.768	Undifferentiated
69.882	672.641	Undifferentiated
2150.048	-145.156	Monocyte
1937.286	-81.503	Monocyte
2735.158	377.586	Monocyte
274.813	-741.282	Undifferentiated
80.219	538.86	Undifferentiated
1284.223	-165.67	Undifferentiated
2542.489	121.9	Monocyte
-1106.426	392.656	Undifferentiated
2406.008	-148.984	Monocyte
843.084	1666.69	Undifferentiated
454.25	277.076	Undifferentiated
436.493	130.483	Undifferentiated
49.409	334.124	Undifferentiated
141.271	67.558	Undifferentiated
142.052	-241.329	Undifferentiated
107.521	174.646	Undifferentiated
853.185	-12.043	Undifferentiated
368.0	71.021	Undifferentiated
-499.015	479.104	Undifferentiated
840.634	-17.169	Undifferentiated
295.641	-300.598	Undifferentiated
2057.023	-246.397	Monocyte
331.19	470.714	Undifferentiated
1433.39	-110.816	Undifferentiated
529.879	-382.242	Undifferentiated
647.816	-19.775	Undifferentiated
178.541	-262.141	Undifferentiated
-861.66	-631.204	Undifferentiated
323.266	352.008	Undifferentiated
199.933	-412.43	Undifferentiated
2690.159	399.982	Monocyte
-875.66	-596.098	Baso
315.808	-298.59	Undifferentiated
-44.327	260.588	Undifferentiated
1488.86	-190.615	Monocyte
508.297	85.114	Undifferentiated
562.151	1268.664	Undifferentiated
113.52	-377.322	Undifferentiated
-759.402	-353.957	Undifferentiated
629.685	285.502	Undifferentiated
353.609	172.275	Undifferentiated
1471.562	-148.207	Monocyte
107.759	512.679	Undifferentiated
990.298	-81.626	Undifferentiated
-1076.943	212.12	Undifferentiated
-1144.024	511.737	Undifferentiated
1557.633	-114.199	Monocyte
246.893	30.028	Undifferentiated
679.178	-1394.497	Neutrophil
221.64	-490.547	Undifferentiated
757.068	1522.835	Lymphoid
2687.925	288.103	Monocyte
2922.336	236.227	Monocyte
355.314	450.023	Undifferentiated
750.712	1467.715	Undifferentiated
448.881	-443.079	Undifferentiated
491.253	-457.495	Undifferentiated
-28.014	434.926	Undifferentiated
405.856	-207.192	Undifferentiated
168.014	185.243	Undifferentiated
396.258	-40.337	Undifferentiated
629.662	334.593	Undifferentiated
107.756	304.104	Undifferentiated
-276.211	442.204	Undifferentiated
479.208	-775.085	Undifferentiated
166.815	-87.82	Undifferentiated
-195.949	1052.595	Undifferentiated
459.0	-2.673	Undifferentiated
1983.514	-158.971	Monocyte
310.917	322.497	Undifferentiated
-1056.924	-1423.106	Baso
-205.254	931.566	Undifferentiated
2050.978	-180.506	Monocyte
-148.306	802.828	Undifferentiated
1338.929	-154.709	Undifferentiated
-832.886	-506.789	Undifferentiated
668.328	1399.965	Undifferentiated
565.297	154.649	Undifferentiated
162.056	-103.792	Undifferentiated
-476.177	544.075	Undifferentiated
151.098	740.107	Undifferentiated
634.444	25.833	Undifferentiated
452.323	-35.504	Undifferentiated
796.21	503.906	Undifferentiated
1967.126	-166.495	Monocyte
233.465	-92.858	Undifferentiated
-665.242	355.554	Undifferentiated
537.789	-171.947	Undifferentiated
1984.159	-58.406	Monocyte
119.219	21.431	Undifferentiated
242.734	32.266	Undifferentiated
964.134	108.086	Undifferentiated
801.247	19.444	Undifferentiated
-1144.546	495.361	Undifferentiated
-91.538	592.674	Undifferentiated
667.806	1323.496	Undifferentiated
2312.125	-648.17	Undifferentiated
745.271	1495.138	Undifferentiated
1357.422	1084.493	Undifferentiated
1429.447	-104.586	Undifferentiated
454.595	6.576	Undifferentiated
1904.781	-248.933	Monocyte
350.288	218.586	Undifferentiated
1165.02	34.584	Undifferentiated
633.88	-29.782	Undifferentiated
302.736	-550.734	Undifferentiated
398.462	-433.937	Undifferentiated
173.269	-114.647	Undifferentiated
-25.738	315.767	Undifferentiated
246.878	-43.548	Undifferentiated
116.063	-342.374	Undifferentiated
-9.872	612.885	Undifferentiated
1013.189	947.391	Undifferentiated
2212.769	-63.568	Monocyte
2649.511	300.56	Monocyte
449.733	183.996	Undifferentiated
2265.917	126.461	Monocyte
1958.23	-42.694	Monocyte
-1124.191	-516.4	Undifferentiated
593.262	-323.116	Undifferentiated
558.53	-508.376	Undifferentiated
1515.024	-30.252	Monocyte
2047.855	-93.309	Monocyte
847.048	56.881	Undifferentiated
488.666	15.407	Undifferentiated
77.27	257.562	Undifferentiated
571.779	-797.534	Undifferentiated
785.982	-148.808	Undifferentiated
308.584	82.372	Undifferentiated
-361.461	-137.718	Undifferentiated
2088.45	-11.063	Monocyte
1807.384	-213.698	Monocyte
163.301	-412.766	Undifferentiated
29.945	206.875	Undifferentiated
584.651	-65.513	Undifferentiated
512.682	-334.148	Undifferentiated
2658.297	291.298	Monocyte
-70.086	279.403	Undifferentiated
1166.463	95.322	Undifferentiated
2682.242	-1597.752	Neutrophil
215.765	247.705	Undifferentiated
200.626	468.645	Undifferentiated
547.201	-83.734	Undifferentiated
63.626	82.023	Undifferentiated
-253.322	968.427	Undifferentiated
499.973	-546.686	Undifferentiated
197.168	-17.556	Undifferentiated
277.442	375.338	Undifferentiated
133.695	-162.348	Undifferentiated
1953.022	-54.315	Monocyte
970.903	149.834	Undifferentiated
1356.464	-147.993	Undifferentiated
513.315	459.51	Undifferentiated
80.408	664.023	Undifferentiated
471.314	-1244.731	Neutrophil
141.763	-476.107	Undifferentiated
769.915	1634.408	Undifferentiated
202.194	-496.372	Undifferentiated
900.695	1524.25	Lymphoid
128.937	69.918	Undifferentiated
783.934	-298.594	Undifferentiated
2661.647	298.196	Monocyte
787.67	1493.176	Lymphoid
204.546	256.952	Undifferentiated
46.546	657.5	Undifferentiated
30.603	375.347	Undifferentiated
-974.729	-975.805	Baso
-614.382	-35.779	Undifferentiated
876.642	112.21	Undifferentiated
651.33	185.798	Undifferentiated
1061.149	-188.21	Undifferentiated
749.76	265.801	Undifferentiated
935.021	-1820.297	Neutrophil
-44.619	731.061	Undifferentiated
434.407	-1092.322	Neutrophil
133.735	-127.846	Undifferentiated
-362.92	357.436	Undifferentiated
-1019.982	541.901	Undifferentiated
-974.948	-1914.952	Baso
1802.024	253.363	Undifferentiated
199.58	329.93	Undifferentiated
829.196	-1797.539	Neutrophil
274.471	26.621	Undifferentiated
277.054	-529.967	Undifferentiated
1866.469	-307.8	Monocyte
166.874	-42.038	Undifferentiated
163.08	542.006	Undifferentiated
170.039	-89.171	Undifferentiated
1209.359	-157.057	Undifferentiated
385.117	686.106	Undifferentiated
533.499	-1241.662	Neutrophil
-265.112	-205.704	Undifferentiated
50.449	452.482	Undifferentiated
-1750.351	-934.257	Mast
-144.189	708.09	Undifferentiated
866.943	-76.811	Undifferentiated
353.68	-913.938	Undifferentiated
-1084.153	-1839.821	Baso
569.731	-21.612	Undifferentiated
2744.948	366.835	Monocyte
24.146	587.162	Undifferentiated
430.521	23.999	Undifferentiated
-166.806	791.221	Undifferentiated
2748.845	379.604	Monocyte
2568.887	-51.823	Monocyte
201.326	58.09	Undifferentiated
24.092	404.451	Undifferentiated
202.818	255.87	Undifferentiated
492.413	-323.68	Undifferentiated
698.778	-307.695	Undifferentiated
180.461	-530.856	Undifferentiated
744.441	-478.648	Undifferentiated
225.113	-624.454	Undifferentiated
-1075.534	396.601	Undifferentiated
-5.228	475.924	Undifferentiated
608.663	431.925	Undifferentiated
20.795	572.732	Undifferentiated
-1038.065	-1203.596	Baso
1755.016	-175.339	Monocyte
768.111	1666.832	Undifferentiated
445.931	-77.486	Undifferentiated
2243.878	63.028	Monocyte
827.449	1617.795	Lymphoid
-88.855	1155.873	Undifferentiated
192.751	-406.276	Undifferentiated
378.575	423.845	Undifferentiated
2532.143	-426.899	Monocyte
2806.409	453.199	Monocyte
494.529	-181.355	Undifferentiated
566.032	219.413	Undifferentiated
156.755	-387.187	Undifferentiated
239.713	-165.266	Undifferentiated
770.806	41.438	Undifferentiated
574.41	12.439	Undifferentiated
135.655	-42.352	Undifferentiated
2913.652	393.294	Monocyte
-1947.438	859.045	Meg
182.269	-178.306	Undifferentiated
415.259	19.154	Undifferentiated
-1089.823	-219.758	Undifferentiated
2607.348	233.646	Monocyte
-624.283	-51.783	Undifferentiated
115.46	-234.485	Undifferentiated
663.276	1494.482	Undifferentiated
735.798	1536.916	Undifferentiated
725.892	1606.504	Undifferentiated
-419.397	30.108	Undifferentiated
-118.509	1127.429	Undifferentiated
581.485	1209.437	Undifferentiated
208.794	-77.15	Undifferentiated
510.223	199.111	Undifferentiated
434.234	-366.688	Undifferentiated
708.449	-168.027	Undifferentiated
413.887	30.882	Undifferentiated
1043.276	-228.919	Undifferentiated
571.941	-825.174	Undifferentiated
238.098	26.993	Undifferentiated
-527.029	-28.436	Undifferentiated
190.86	-290.262	Undifferentiated
379.927	-860.863	Undifferentiated
197.666	-33.271	Undifferentiated
177.683	506.699	Undifferentiated
184.86	-257.68	Undifferentiated
98.672	658.414	Undifferentiated
